movieId,title,genres,tmdbId,overview,poster_path,release_date,vote_average,tmdb_genres
2505,8MM (1999),Drama|Mystery|Thriller,8224.0,"A small, seemingly innocuous plastic reel of film leads surveillance specialist Tom Welles down an increasingly dark and frightening path. With the help of the streetwise Max, he relentlessly follows a bizarre trail of evidence to determine the fate of a complete stranger. As his work turns into obsession, he drifts farther and farther away from his wife, family and simple life as a small-town PI.",/mhr9xRpjOBqlBjgDwtiOx6FsLvV.jpg,1999-02-26,6.474,"['Thriller', 'Crime', 'Mystery']"
2506,"Other Sister, The (1999)",Comedy|Drama|Romance,18417.0,"A mentally challenged girl proves herself to be every bit as capable as her ""perfect"" sister when she moves into an apartment and begins going to college.",/4rBrYRkB7btGex5Bs0yOpqBZgsR.jpg,1999-02-26,6.3,"['Comedy', 'Drama', 'Romance']"
2511,"Long Goodbye, The (1973)",Crime|Film-Noir,1847.0,"In 1970s Hollywood, Detective Philip Marlowe tries to help a friend who is accused of murdering his wife.",/oBhUK54yBJ0aH6u9zCzSV5iV7OP.jpg,1973-03-08,7.394,"['Mystery', 'Drama', 'Crime']"
2512,"Ballad of Narayama, The (Narayama bushiko) (1983)",Drama,42113.0,In a small village in a valley everyone who reaches the age of 70 must leave the village and go to a certain mountain top to die. If anyone should refuse they would disgrace their family. Old Orin is 69. This winter it is her turn to go to the mountain. But first she must make sure that her eldest son Tatsuhei finds a wife.,/h3iNimtw6HsFTtAvEDF3XYZ4Y5T.jpg,1983-04-29,7.5,['Drama']
2513,Pet Sematary (1989),Horror,8913.0,"After the Creed family's cat is accidentally killed, a friendly neighbor advises its burial in a mysterious nearby cemetery.",/a1gIACZb04bL8EvLqMpofW2Eqeo.jpg,1989-04-21,6.64,['Horror']
2514,Pet Sematary II (1992),Comedy|Horror,10906.0,"The ""sematary"" is up to its old zombie-raising tricks again. This time, the protagonists are Jeff Matthews, whose mother died in a Hollywood stage accident, and Drew Gilbert, a boy coping with an abusive stepfather.",/9g6ngNlHOfMfQnaKkw9468p67d4.jpg,1992-08-28,5.5,['Horror']
2515,Children of the Corn II: The Final Sacrifice (1993),Horror,25748.0,"When a tabloid reporter and his son travel to a quiet Midwestern town to investigate a gruesome massacre, they fall victim to a possessed orphan named Micah.",/5UaH4zhfKT1taJGHUwPxm29ZENf.jpg,1992-01-29,4.777,['Horror']
2516,Children of the Corn III (1994),Horror,25749.0,"After a couple adopts a pair of orphaned brothers, it becomes alarmingly clear the boys are much more than they seem.",/xTNGI3MGTlOTiYU9ucfWd79kV2k.jpg,1995-09-12,4.8,"['Horror', 'Thriller']"
2517,Christine (1983),Horror,8769.0,"Nerdy high schooler Arnie Cunningham falls for Christine, a rusty 1958 Plymouth Fury, and becomes obsessed with restoring the classic automobile to her former glory. As the car changes, so does Arnie, whose newfound confidence turns to arrogance behind the wheel of his exotic beauty. Arnie's girlfriend Leigh and best friend Dennis reach out to him, only to be met by a Fury like no other.",/mMtUJke2TtIoT6JB9hkvERmsSu8.jpg,1983-12-09,6.874,['Horror']
2518,Night Shift (1982),Comedy,14742.0,"A nebbish of a morgue attendant gets shunted back to the night shift where he is shackled with an obnoxious neophyte partner who dreams of the ""one great idea"" for success. His life takes a bizarre turn when a prostitute neighbor complains about the loss of her pimp. His partner, upon hearing the situation, suggests that they fill that opening themselves using the morgue at night.",/iS78MFtMDwWDP748juZQBK57C9o.jpg,1982-07-30,6.0,['Comedy']
2520,Airport (1970),Drama,10671.0,"An airport manager tries to keep his terminals open during a snowstorm, while a suicide bomber plots to blow up a Boeing 707 airliner in flight.",/6iOKluJfyiU1SLZbGYrY7Z0i6k0.jpg,1970-03-25,6.476,"['Action', 'Drama', 'Thriller']"
2521,Airport 1975 (1974),Action|Drama|Thriller,27932.0,"When an in-flight collision incapacitates the pilots of an airplane bound for Los Angeles, stewardess Nancy Pryor is forced to take over the controls. From the ground, her boyfriend Alan Murdock, a retired test pilot, tries to talk her through piloting and landing the 747 aircraft. Worse yet, the anxious passengers — among which are a noisy nun and a cranky man — are aggravating the already tense atmosphere.",/etfUuwVCvywq8mGspT94CBeLpSz.jpg,1974-10-18,5.8,"['Drama', 'Thriller', 'Action']"
2522,Airport '77 (1977),Drama,7227.0,"Flight 23 has crashed in the Bermuda Triangle after a hijacking gone wrong. Now the surviving passengers must brave panic, slow leaks, oxygen depletion, and more while attempting a daring plan, all while 200 feet underwater.",/m9b3frZR0Wu8I3ayN3QPrxfZMvC.jpg,1977-03-11,5.6,"['Action', 'Drama', 'Thriller']"
2523,Rollercoaster (1977),Drama|Thriller,10670.0,"A young terrorist kills and injures patrons of a Norfolk amusement park by placing homemade explosives on the track of one of its roller coasters. After staging a similar incident in Pittsburgh, he sends a tape to a meeting of major amusement park executives in Chicago, demanding $1 million to make him stop.",/dy23SSGZDp3dftzhDvHXOEM6OaN.jpg,1977-06-10,5.974,"['Action', 'Thriller']"
2524,"Towering Inferno, The (1974)",Action|Adventure|Drama|Thriller,5919.0,"At the opening party of a colossal—but poorly constructed—skyscraper, a massive fire breaks out, threatening to destroy the tower and everyone in it.",/mFM1GbrRrT3DWUFFo8koSITFnYe.jpg,1974-12-14,7.0,"['Action', 'Drama', 'Thriller']"
2525,Alligator (1980),Action|Horror|Sci-Fi,33518.0,"A baby alligator is flushed down a toilet and survives by eating discarded lab animals that have been injected with growth hormones. The now gigantic animal escapes the city sewers and goes on a rampage, pursued by a cop and a big-game hunter.",/bWANAIIeNPzwEmrYUvZFECTbBX6.jpg,1980-11-14,6.1,"['Horror', 'Science Fiction', 'Thriller']"
2526,Meteor (1979),Sci-Fi,40160.0,"After a collision with a comet, a nearly 8km wide piece of the asteroid ""Orpheus"" is heading towards Earth. If it hits it will cause an incredible catastrophe which will probably extinguish mankind. To stop the meteor NASA wants to use the illegal nuclear weapon satellite ""Hercules"" but discovers soon that it doesn't have enough firepower. Their only chance to save the world is to join forces with the USSR who have also launched such an illegal satellite. But will both governments agree?",/xMUuS1KFHRTFSf3PAY2tsbBdqkL.jpg,1979-10-19,5.2,"['Science Fiction', 'Thriller', 'Action']"
2527,Westworld (1973),Action|Sci-Fi|Thriller|Western,2362.0,"Delos is a futuristic amusement park that features themed worlds populated by human-like androids. After two patrons have a run-in with a menacing gunslinger in West World, the androids at Delos all begin to malfunction, causing havoc throughout the park.",/qNt29HzxwZ4jGTgSRxdA34ino9Q.jpg,1973-08-15,6.767,"['Adventure', 'Science Fiction', 'Western']"
2528,Logan's Run (1976),Action|Adventure|Sci-Fi,10803.0,"In the 23rd century, inhabitants of a domed city freely experience all of life's pleasures — but no one is allowed to live past 30. Citizens can try for a chance at being ""renewed"" in a civic ceremony on their 30th birthday. Escape is the only other option.",/v3ILN8ROPcrNRJ8S7GH24JyihH8.jpg,1976-06-23,6.6,"['Action', 'Science Fiction']"
2529,Planet of the Apes (1968),Action|Drama|Sci-Fi,871.0,"Astronaut Taylor crash lands on a distant planet ruled by apes who use a primitive race of humans for experimentation and sport. Soon Taylor finds himself among the hunted, his life in the hands of a benevolent chimpanzee scientist.",/2r9iKnlSYEk4daQadsXfcjHfIjQ.jpg,1968-02-07,7.649,"['Science Fiction', 'Adventure', 'Drama', 'Action']"
2530,Beneath the Planet of the Apes (1970),Action|Sci-Fi,1685.0,"The sole survivor of an interplanetary rescue mission lands on the planet of the apes, and uncovers a horrible secret beneath the surface.",/szHCeYwi4ubewuYnlnz0YGqWnQC.jpg,1970-04-23,6.145,"['Adventure', 'Science Fiction', 'Mystery']"
2531,Battle for the Planet of the Apes (1973),Action|Sci-Fi,1705.0,"The fifth and final episode in the Planet of the Apes series. After the collapse of human civilization, a community of intelligent apes led by Caesar lives in harmony with a group of humans. Gorilla General Aldo tries to cause an ape civil war and a community of human mutants who live beneath a destroyed city try to conquer those whom they perceive as enemies. All leading to the finale.",/dP5dYjLp5p2CG103cJMio4Nj29d.jpg,1973-06-15,5.68,"['Action', 'Science Fiction']"
2532,Conquest of the Planet of the Apes (1972),Action|Sci-Fi,1688.0,"In a futuristic world that has embraced ape slavery, a chimpanzee named Caesar resurfaces after almost twenty years of hiding from the authorities, and prepares for a revolt against humanity.",/lZ1pUxJCO14ObrhDuxTBuYm0tjN.jpg,1972-06-29,6.158,"['Action', 'Science Fiction']"
2533,Escape from the Planet of the Apes (1971),Action|Sci-Fi,1687.0,"The world is shocked by the appearance of three talking chimpanzees, who arrived mysteriously in a spacecraft. Intrigued by their intelligence, humans use them for research - until the apes attempt to escape.",/AnbLVdUEroTfHTUVAJCxkL4R0IH.jpg,1971-05-20,6.371,"['Action', 'Science Fiction']"
2534,Avalanche (1978),Action,166680.0,"After an avalanche of snow crashes into their ski resort, a holiday at a winter wonderland turns into a game of survival for a group of vacationers.",/zMORD6VDGIWo5thfMuA4Edb1mbj.jpg,1978-09-29,3.562,"['Action', 'Adventure', 'Drama']"
2535,Earthquake (1974),Action|Drama|Thriller,11123.0,"Various interconnected people struggle to survive when an earthquake of unimaginable magnitude hits Los Angeles, California.",/6hJorsInxNpj1dIekh6dK6Kh9S6.jpg,1974-11-15,6.1,"['Action', 'Drama', 'Thriller']"
2537,Beyond the Poseidon Adventure (1979),Adventure,31638.0,"After ""The Poseidon Adventure"", in which the ship got flipped over by a tidal wave, the ship drifts bottom-up in the sea. While the passengers are still on board waiting to be rescued, two rivaling salvage parties enter the ship on search for money, gold and a small amount of plutonium.",/hTsUNXz38lIvDlJt7z8wzctuEFV.jpg,1979-05-18,5.074,"['Action', 'Adventure', 'Drama']"
2538,Dancemaker (1998),Documentary,113286.0,"A look at Paul Taylor and his dance company over several months in 1997. Preparation of Taylor's piece, ""Piazzolla Caldera,"" from conception and rehearsals to opening night at City Center, frames the film. The troupe's trip to India falls in the middle. Included are black and white footage of rehearsals, and, in color, interviews with Taylor, his dancers, dance critics and scholars, and those who manage the business side. There is also footage of a younger Taylor dancing and film of the troupe performing a dozen Taylor pieces. His genius, his roots, his method of working with dancers, and his sometimes difficult nature draw the attention of those who comment.",/iR6z334jcMEv2hQoEu2xX0JzJMy.jpg,1998-12-01,4.5,['Documentary']
2539,Analyze This (1999),Comedy,9535.0,"Countless wiseguy films are spoofed in this film that centers on the neuroses and angst of a powerful Mafia racketeer who suffers from panic attacks. When Paul Vitti needs help dealing with his role in the ""family,"" unlucky shrink Dr. Ben Sobel is given just days to resolve Vitti's emotional crisis and turn him into a happy, well-adjusted gangster.",/eqa4TEgkx63WRhqyD8eTwmL7bUi.jpg,1999-03-05,6.511,"['Comedy', 'Crime']"
2540,"Corruptor, The (1999)",Action|Crime|Drama|Thriller,9455.0,"Danny is a young cop partnered with Nick, a seasoned but ethically tainted veteran. As the two try to stop a gang war in Chinatown, Danny relies on Nick but grows increasingly uncomfortable with the way Nick gets things done.",/1Eg34AuZG1jtAvdM8xGHW5jiwCF.jpg,1999-03-12,6.1,"['Action', 'Crime', 'Thriller', 'Drama']"
2541,Cruel Intentions (1999),Drama,796.0,"Slaking a thirst for dangerous games, Kathryn challenges her stepbrother, Sebastian, to deflower their headmaster's daughter before the summer ends. If he succeeds, the prize is the chance to bed Kathryn. But if he loses, Kathryn will claim his most prized possession.",/76cCsRtQ5MJBAqoigojXsLXLJwh.jpg,1999-03-05,6.798,"['Drama', 'Romance']"
2542,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller,100.0,A card shark and his unwillingly-enlisted friends need to make a lot of cash quick after losing a sketchy poker match. To do this they decide to pull a heist on a small-time gang who happen to be operating out of the flat next door.,/6pJB2t3MbQUy9m5pFIBHXLqnqNd.jpg,1998-08-28,8.096,"['Comedy', 'Crime']"
2544,"School of Flesh, The (École de la chair, L') (1998)",Drama|Romance,77936.0,"Fashion executive Dominique's obsession for Quentin, a young bisexual hustler, fills her desire for physical love but leaves her taxed emotionally. Twists and turns in the relationship, along with the man's violent and abusive nature, force Dominique to reconcile the conflicts created by her passion. In this quest, Dominique is aided, and sometimes hindered, by friends, clients, and Quentin's former and current acquaintances.",/esyIrOG6cjRYIAfjI3Sj9ijA8LQ.jpg,1998-11-18,5.3,"['Drama', 'Mystery', 'Romance']"
2546,"Deep End of the Ocean, The (1999)",Drama,30943.0,"A three-year-old boy disappears during his mother's high school reunion. Nine years later, by chance, he turns up in the town in which the family has just relocated.",/4Q8g9CfW7EiwxRCpLSDpOmcaEZb.jpg,1999-03-12,6.555,"['Drama', 'Mystery']"
2548,"Rage: Carrie 2, The (1999)",Horror,7341.0,"A horrible massacre strikes up after an outcast teenage girl is taunted by a group of high school jocks, all of them unaware of her cutthroat telekinetic powers.",/jJmIf22gwwQPAFJfZ6Tr1MwSpRg.jpg,1999-03-12,5.64,"['Horror', 'Thriller', 'Science Fiction']"
2549,Wing Commander (1999),Action|Sci-Fi,10350.0,"In the mid-27th century, the Terran Confederation is at war with the vicious alien Kilrathi Empire. When the Kilrathi capture a crucial navigational device that could lead them to Earth, the Confederation’s only hope rests with a small group of young fighter pilots. Lieutenant Christopher Blair, along with his wingman Todd 'Maniac' Marshall and Commander Jeanette 'Angel' Deveraux, must intercept the alien fleet and prevent the destruction of mankind. Battling overwhelming odds and racing against time, they face not only external threats but also inner fears and rivalries as they fight to save Earth from annihilation.",/e3p2vkA4mnFaBlyAIntkZWkzOJW.jpg,1999-03-11,4.8,"['Science Fiction', 'Action', 'Adventure']"
